51950
330652 947435 970316
1454427000131365981153772999787023435380621558945455412269454247974822668537510949786125105132366 1454427000131365981153772999787023435380621558951363563249511611365668789182542197587050720544551 1454427000131365981153772999787023435380621558957271714229568974756514909827573445387976335956751
85142777271132146255562758949877236832562582555959156653222450952016127022522826113445301362241 85142777271132146255562758949877236832562582552623692233271120229872717309454511683163647336381 85142777271132146255562758949877236832562582554529671901814737785383237145493548500467449636868
9187673909615318343461411565036021545360772702593835889043071314486163503748476732178036368247330111 8440897526490259366839093157420029297836235294273949836794596382362601867076106091693651547100701823 9187673909615318343461411565036021545360772702593839137064394202884530062109592675024922965316041407
209409666315541877039115774258472293196221716630795191321286223936019781993596225383967868419717 209409666315541877039115774258472293196221716630795191321286223936019781993596225383967868419720 209409666315541877039115774258472293196221716634531585896412909500395033018176573719041601345758
3331643077184245990283714989842574494779461273801679335696207827212899444630037185359476088208 3331643077184245990283714989842574494779461273330394349218864447067829114769669878385269437387 3331643077184245990283714989842574494779461273801679335696207827212899444630037185359476088205
238301107378878493734147820433005516544645122661999211748775910591556823486578214948806930500632 238301107378878493734147820433005516544645122661202048265118380455299911986948398462675982268121 238301107378878493734147820433005516544645122661999211748775910591556823486578214948806930500635
872380358702809152152783201650149917233222241510407443887796687693544929590913678841688823575131 872380358702809152152783201650149917233222241502781259351595948942752048781806624285933804975734 872380358702809152152783201650149917233222241510407443887796687693544929590913678841688823575134
662959017914024732904850527021853212839455718136171360270203273233506266078059788883610967573177 662959017914024732904850527021853212839455718138830601300600780685252199035863082802788204113255 662959017914024732904850527021853212839455718132182498724607012055887366641354848004845112763057
71465831873099985590720706004807523758034246555340206235029884299120656606529496159193355232805 71465831873099985590720706004807523758034246554903656636860787410447469169241021416938267655412 71465831873099985590720706004807523758034246555340206235029884299120656606529496159193355232803
349855953649984985060584198299092541480671464131986979047133431065577965491578626478217769054093 349855953649984985060584198299092541480671464130055193127593387111388671778903889060025903676925 349855953649984985060584198299092541480671464132952872006903453042672612347915995187313701742691
1029934414545549138620767418953619517884465410474777050423599228562938221627076493263160637477266 1029934414545549138620767418953619517884465410469805287562290055127704779804052180963445494514601 1029934414545549138620767418953619517884465410469805287562290055127704779804052180963445494514602
100848340307452983006751635646429941198499450848314963735188763322853862586943784472487276268441 100848340307452983006751635646429941198499450846759213058705262129784714966076856619905497025512 100848340307452983006751635646429941198499450845203462382221760936715567345209928767323717782594
843129387397082162377168491835602526549056991816936326145020108207904437322687386590314304125696 843129387397082162377168491835602526549056991819935222630768748226367095602082669600071233847261 843129387397082162377168491835602526549056991812437981416397148180210449903594462075678909543344
203292107416457918265862499608166486827204216496962253719677401144414444435035242914204096819006 203292107416457918265862499608166486827204216499171101966614023551362594384445269037208184573271 203292107416457918265862499608166486827204216500643667464571771822661361017385286452544243076125
584024219292733001630678431024179726445821794401600197645673287195183050223149069283863813123637 584024219292733001630678431024179726445821794406592027639755945729350614994028524490964739147866 584024219292733001630678431024179726445821794409087942636797274996434397379468252094515202159989
9782640246621370153959628120624299132729745714131006305517961536711754612591983817758528557820 9782640246621370153959628120624299132729745714615550798747337618633727552997590220573337455144 9782640246621370153959628120624299132729745713646461812288585454789781672186377414943719660507
633921476280834116336252055030671440380142681579627182622285962394305289511081310194239066108112 633921476280834116336252055030671440380142681570525951593791575734449046031346849711750334882642 633921476280834116336252055030671440380142681582227534344712930011407073362434013189235846458242
33522102598307132492263300534816446103333866962733783240630565950837345353170777599133514623812 33522102598307132492263300534816446103333866960939870798665383325927476814075653825203894451662 33522102598307132492263300534816446103333866961836827019647974638382411083623215712168704537730
912304531349333707512786887890571634935181628297106234780802772392485623544948768518157065293760 912304531349333707512786887890571634935181628301785477107545854094528972142990801117776026027498 912304531349333707512786887890571634935181628311143961761032017498615669339074866317013947495013
568942445912249081653884287312155467264595109381645622343759599156483556222912051399902761339387 568942445912249081653884287312155467264595109380413883793674396395284856524972961458324837825217 568942445912249081653884287312155467264595109380413883793674396395284856524972961458324837825216
551612618736516963007124895872889020815010788137269593060459792861031522530537268486892905171218 551612618736516963007124895872889020815010788144546598722042421343292403243589645526023217926482 551612618736516963007124895872889020815010788150610770106694611745176470504466626391965145222560
84421929069160864271709954317900003342153968367736912748365839811542634524906317574957432011748 84421929069160864271709954317900003342153968367736912748365839811542634524906317574957432011747 84421929069160864271709954317900003342153968367262439204125037096382987396910204061942022006711
1434759790353379024224793385299160988491152664841321589722159648942791791018359688787661160502515 1434759790353379024224793385299160988491152664835453520621639351168765550302012023192245859092538 1434759790353379024224793385299160988491152664847189658822679946716818031734707354383076461912506
486243118451744555519049900619166881672003253251373051704928876076154086103416939773906207506753 486243118451744555519049900619166881672003253261621393696957480504488524550815100450747074034677 486243118451744555519049900619166881672003253260482689031176524456895809167770860375542533309335
120195612028572746886015476747168707143239238766404188383581420943111811483976382974179027466066 120195612028572746886015476747168707143239238767536480981943158873793449109063683778344281535789 120195612028572746886015476747168707143239238769234919879485765769815905546694634984592162640387
242642606474889641597902662718443947779358309506126703631345968202301604522403766051464243688898 242642606474889641597902662718443947779358309501300349912275078802950306135520010264866946706301 242642606474889641597902662718443947779358309506126703631345968202301604522403766051464243688897
350986849385650572228608257833248471725997786390364683991046586634534620236641387233217310968885 350986849385650572228608257833248471725997786393267042408826102323805700617851623505025690853380 350986849385650572228608257833248471725997786399071759244385133702347861380272096048642450622404
58268124229337612280419917975185031705074921671150865420497204185458058544024146735770314451929 58268124229337612280419917975185031705074921669179941369375706974347808370469530801089327914151 58268124229337612280419917975185031705074921669968310989824305858791908439891377174961722529261
71373079742732672816610742847536241799107760542373873469011694286130073932111102960794558035018 71373079742732672816610742847536241799107760544991470774806139168239907981365858571895465795738 71373079742732672816610742847536241799107760544991470774806139168239907981365858571895465795741
26708286340513197553700318534535526971389112503452661187383591939467024514217151211720861245259 26708286340513197553700318534535526971389112502918911819578682240849754671059752721947597959728 26708286340513197553700318534535526971389112503719535871286046788775659435795850456607492888036
1082217822343134644608159647143456442079780597866328744661982234543479234886731607892055739609576 1082217822343134644608159647143456442079780597881617925464959125340221615124895091055144476148678 1082217822343134644608159647143456442079780597874822733996969396097225001685711320760438371020176
775371932570103742569965712448110865362276430055415137292438971774338951888123708921490610326536 775371932570103742569965712448110865362276430056853072787116535528713973453573774844982408227354 775371932570103742569965712448110865362276430068356556744537045563714145977174302232916791433960
3564658360232492638471816844106596789778512740023730783012531850737195623821524876926568821932 3564658360232492638471816844106596789778512740316223177179593609094259043995802081282821565138 3564658360232492638471816844106596789778512740023730783012531850737195623821524876926568821936
157381313325747068310731843209933738896436686160921856248740356531559092358189626994502282443194 157381313325747068310731843209933738896436686158978366727333582998383942418766152499433019458585 157381313325747068310731843209933738896436686161569686089209281042617475671330785159525370104736
1526036525659062091473255681171428629055986716640243698594483993668714441282868695704146298891095356 3746656095607639227064962500434591288901999942997722737891029580315846110713446208745442189069752594 5018227218650127822916218728069602160359357401514291182849118413008505596978551004653670621363729043
83345741351602301534950540680664659176341641931342541060805368952752773738828073526843677939863 83345741351602301534950540680664659176341641933228299519446090927907071332932443824737763090366 83345741351602301534950540680664659176341641931342541060805368952752773738828073526843677939861
1542061576978789998817676363185640577368028232607533578295375248216175513227477758728575264965356169 4863836843818413381832041571039245802025017095881222061885044844441113315381206038219538368648937963 8393844504011158169768795970727054572167906114155038355951790102416465683875444572418280096317681882
3003810896779352504708430404260454399650465468902221990628262520357877997208363768989517593894588405 5395908527842678562922829738814260985867585476582928227228451499070388774795731560356934826372362630 4366599745934158337350108449838209297855868545236170311087864972937510395379091423543266523848262926
573231504487818251911588926353142123094728890408689679883854047803113309556475183919338554834203 573231504487818251911588926353142123094728890408689679883854047803113309556475183919338554834204 573231504487818251911588926353142123094728890408689679883854047803113309556475183919338554834205
28950840959684115227465836157900562100352496887854563059565421737726771253253621657962849011283 28950840959684115227465836157900562100352496886465298482899428639403920807889749921990217150401 28950840959684115227465836157900562100352496887021004313565825878733060986035298616379269894745
1450659579142800474581461448785699779282924072872936761987481209793331472135252371318714826245233 1450659579142800474581461448785699779282924072867036267948891965409655690694935344158484300035948 1450659579142800474581461448785699779282924072882770918718463283766124441202447416585765703260729
782572465577873224107845092236673826394414978768199532067835458616854873941298609054523975473704 782572465577873224107845092236673826394414978781200903248015671301439657225342819071243911201382 782572465577873224107845092236673826394414978775422516056824465663846420210212059063812828655726
4032929912524612643214648989975161636935349184922003725539161502872461262334129770164766927845506084 4032929912524612643214648989975161636935349184921999061856438893099628465335628386809528504622781654 3340092331782310404973287599045182617856355074266461454618910996055769876300929904412329873579460669
312008999837886585117419833174924144101292083762288122234223654288754509623051224872056809141799 312008999837886585117419833174924144101292083765024582721076932066742127352860222597599191558351 312008999837886585117419833174924144101292083757727354756134857992108480073369561996152838447576
831909793496028453608265228115783572368980068499241278731774506353092930477087726636082962083349 831909793496028453608265228115783572368980068499241278731774506353092930477087726636082962083347 831909793496028453608265228115783572368980068502220155107852848553904359002916394085887368112621
88460539592502493900833005312079373552354064696570964614972402384228202387018119998083376360878 88460539592502493900833005312079373552354064696570964614972402384228202387018119998083376360876 88460539592502493900833005312079373552354064698999414595138111485367428002844527672167187721134
51240130820192701648599750110593222097511028778762052436630115288671149136780613276116926432545 51240130820192701648599750110593222097511028779131701390170967618778715757308997464762417685650 51240130820192701648599750110593222097511028780979946157875229269316548859950918407989873951211
1043090727479583359187248531934972206041759219377778184472342309496784026786545387747373775862229 1043090727479583359187248531934972206041759219389452823155859052874123092789119304431356304590738 1043090727479583359187248531934972206041759219377778184472342309496784026786545387747373775862226
382966197624540170748974006551145882940007639699095223653052042053549350983152892815951135636286 382966197624540170748974006551145882940007639705158618326991373902813846346299060566999224403223 382966197624540170748974006551145882940007639703137486769011596619725681225250337983316528147572
415627546543196648838197124796784913402993877064530384377153776163829735704972420610969311971870 415627546543196648838197124796784913402993877072952603083846937552739479479139221508189942248202 415627546543196648838197124796784913402993877072952603083846937552739479479139221508189942248204
147168329208890661406648863696951451624635661818480675362197605785444913449429870224493777349388 147168329208890661406648863696951451624635661821612962377664000976546581980942246365885133730625 147168329208890661406648863696951451624635661821612962377664000976546581980942246365885133730629
234913685950764333990297488078597186088610775451621654474750443335192553028673046341324116880935 234913685950764333990297488078597186088610775453996086714848767138224614314962615270427670986171 234913685950764333990297488078597186088610775457953473781679306809944716458778563485600261161589
535171769635546274666867710492643318016664502807668884426793481854727561354922915278523730681277 535171769635546274666867710492643318016664502817225870458895856835322015673263847677927801473385 535171769635546274666867710492643318016664502813642000696857466217599095303885998028151274926337
1150348149072522945889570284935385790575643333526954106822187487351244044729807730703171382063549 1150348149072522945889570284935385790575643333533959927332812514230327215833225947218386926977961 1150348149072522945889570284935385790575643333521699741439218717191931666402244068316759723377760
1137325170275849977805103832168627038637221301338912743056180838169850466414388119886041760529536 1137325170275849977805103832168627038637221301344137281704388964830384567536154955360493099844406 1137325170275849977805103832168627038637221301354586359000805218151452769779688626309395778474182
6641929780924766081977457753352329649188156839274417720485011546764107271829044128917752911955809568 6641929780924766081977457753352329649188156839274392711367718350945506973150436492179318660992059608 2587578583297247359914727678237533466611536794677282813383189748576942793711791896136658510369542548
298474260925266519309617010373272115882087978699084799458335636883802797247492309919496141250346 298474260925266519309617010373272115882087978703545548729667128635508925278761746682347829717986 298474260925266519309617010373272115882087978703545548729667128635508925278761746682347829717987
92608669187588784551560125033614972240737600223227806093025977078416676004871551367005569869129 92608669187588784551560125033614972240737600221240017568391011084637236570856102825863040382343 92608669187588784551560125033614972240737600222730858961867235579971816146367689231719937497426
409050164569306544848827461666414042965692289217611683005029192715170188036609246817313283296332 409050164569306544848827461666414042965692289220744924768708362921116180163892981045907879317292 409050164569306544848827461666414042965692289223878166532387533127062172291176715274502475338264
144119303428631994170459773174041648779835787648768416598960263802705167738720380963028360136381 144119303428631994170459773174041648779835787650628218546019995176641477183595018558901606013263 144119303428631994170459773174041648779835787652488020493079726550577786628469656154774851890158
5151649325826732193866333352025836191524029691119003729317698987504144512669246680612683025384 5151649325826732193866333352025836191524029691587836006969960511347761115385544070793258713979 5151649325826732193866333352025836191524029691587836006969960511347761115385544070793258713980
2913465685813803029796893949109076332043065378990621451958528646723076438720654018203519760496397444 3763418028361815326413012341806613826460870862379390609508739978773037381329780500330416396499511637 2913465685813803029796893949109076332043065378990627469680773596371586342408527665815349864011031830
446980600390632076761550298022458873908481823342996197970114527213339404055219340756975795932041 446980600390632076761550298022458873908481823333170323470387974702393936003313075905197153752059 446980600390632076761550298022458873908481823339720906470205676376357581371250585806382915205366
405189455697464251590105311404505397757209668711761532558249137164710983240709985236573659459523707 405189455697464251590105311404505397757209668711764299057326858751001364777637022407402964432601821 280263182154908829472405569076877279671336373742421145797998754852205496324723082155748321740040114
4284515299258397408355328739528259718393811792573246531829016165891910459314245353040719771117479260 1722701367107059176079666361913991173209780173204505144119571819745431485257333854191542497420695861 1805025191202534223014336528262484415590900957452788742293476619531716961502211574002906042924663949
803470401999729199883885847173170773315973497154597780567979242809931439235354837133452372750232 803470401999729199883885847173170773315973497147278990130574397063394559009264021797166232150378 803470401999729199883885847173170773315973497145815232043093427914087182964045858729909004030412
4216879067881440989790397106095814467684373008315079840881624361494705525015664183632626832964362257 8378311824553997137008497988502753672627771613570175823152041891878487299967111339778772202014069371 8378311824553997137008497988502753672627771613570197538382786958894788095296170629732717368196019876
17952007833770687336640517121174452240358660996460562478750559534406541276427594672621764473836 17952007833770687336640517121174452240358660997116952749862568396788679193319454076206954860271 17952007833770687336640517121174452240358660998867326806161258696474380305031079152434129224154
1214285507159634936327440191734796236866585273068838978747071740264731637676234422936986705393785 1214285507159634936327440191734796236866585273074237390751710811759306114417715217687158505775013 1214285507159634936327440191734796236866585273068838978747071740264731637676234422936986705393783
300698882638130820651899705353655359805894611466368835525969766342783649919550915985683155208479 300698882638130820651899705353655359805894611468159772361299271225027311904894817748624517831385 300698882638130820651899705353655359805894611471741646031958280989514635875582621274507243077216
82060686778830857339744970569121808737026983035820340125786597481792739169164935928910837601976 82060686778830857339744970569121808737026983037691504460961388210368315334549295333091096893293 82060686778830857339744970569121808737026983038627086628548783574656103417241475035181226538960
1012031154191541388585509013984071043884853418973001744085753414502201629640949821047845494470848 1012031154191541388585509013984071043884853418964787808146584578623442039075173259799642831088113 1012031154191541388585509013984071043884853418973001744085753414502201629640949821047845494470851
65683725894978837766758746511454320031962301224192309704961751048955565656941619296936019945857 65683725894978837766758746511454320031962301222099723969641629009603430905016791162850285369256 65683725894978837766758746511454320031962301223355275410833702233214711756171688043301726115219
9191180768239786301349954587493075605777767837027441649076458587422495273827342969427403185086076445 8189527975239544509894388703216290142010624563466803505329932052903614127840370215500563835638792104 878704647015340775471782129710506173627775107504443827824605251135929698148176976630324518426374103
76660400393893242621144407026669867970996914033090680837980224364794049910500851216427793386911 76660400393893242621144407026669867970996914035803501959582928064082044971312100582110430801991 76660400393893242621144407026669867970996914035803501959582928064082044971312100582110430801990
31776600153447302889347171668608342825596700306534705515322086035662544793353135566689148896627 31776600153447302889347171668608342825596700308281288927224002925437663126972982926365554617343 31776600153447302889347171668608342825596700307407997221273044480550103960163059246527351756977
2189184870566312723484028278578593348677251705195998519317044457523881102899705674358072131 2189184870566312723484028278578593348677251712444476766065909838546911859401990646157924510 2189184870566312723484028278578593348677251712444476766065909838546911859401990646157924512
211082989685649153830723546102029821673996602552531899844420214902296488783756625612551906116253 211082989685649153830723546102029821673996602554782675655658548717160949778077500814050855537256 211082989685649153830723546102029821673996602560784744485627438890132845762933168018048053993307
155196264138669123072455994810398378104671623269270909680804746137991773148607024926325087872209 155196264138669123072455994810398378104671623272487494454947129627494998440555049840002833066493 155196264138669123072455994810398378104671623275060762274261036419097578674113469770945029221956
935507846909178843881909695076200764251996327274350690603670230694252818567167218125761034757256109 9011769574729259017833619860806012693520376074642546452985185332369281819481891900229359533051823024 8356661932885970508265221094464024575068588342583092887669676892516406418106598461729494263506700066
2045789368389251748421447967885947447796260493102219922360461532582621701156983062416254183912001089 682734833409492118507322501226882461339314899429170716271603758930423061386876635879088938282639654 8919027459862694037936317007142746537826524992714736925230899653480444738282698037588815512671972782
677916560351438435644262207759290029220478824024349173995857958463645236934372697858308140603178 677916560351438435644262207759290029220478824024349173995857958463645236934372697858308140603177 677916560351438435644262207759290029220478824031071854812077226386734750214773594992284293740635
910467741351424577416435802319977537228397175871936312413599631050833855503525257542532164633625 910467741351424577416435802319977537228397175871936312413599631050833855503525257542532164633624 910467741351424577416435802319977537228397175876610841886437960461337961857265591648720749793131
843425597018916321902161561113045456326851048036048173512500153654144768637249532143618525906483 843425597018916321902161561113045456326851048036048173512500153654144768637249532143618525906482 843425597018916321902161561113045456326851048033048750284355264556552892583192465828847759774041
149649565445137292291632800871242523998454955067292708121163890047595214240912105186813906725970 149649565445137292291632800871242523998454955069819573397679278617427044772438178265232355221628 149649565445137292291632800871242523998454955067924424440292737190053171873793623456418518849881
108690941925990886609015337050715152170294909470496528503932716543738452638518777773837356496396 108690941925990886609015337050715152170294909476418601108023257924676866550611638316847879525006 108690941925990886609015337050715152170294909471573268977403724067545436986172025145293815228856
1577489821516498329473470194005014600062534336416381879162268669435446254397102470056589900610607541 2779280638111482928636537208152886516925179784911885647240366043410539299749694751482786266248248354 162846429853061006065136616350983166264786147323728166201665170399185668940289492662207159928026213
1363905523536636388557893477049020812347103911986060942004535011227895855214676854107648828779 1363905523536636388557893477049020812347103911744828062119633847329296336742054388223410611954 1363905523536636388557893477049020812347103911805136282090859138303946216360210004694470166158
1286266118658090855435653587754472417730772442149997465564047270636252146222158017410340640325646177 1278363633212120993611134586781844247061287829215910508946065019586494783810521511437306327997083834 7186956996290712927329280431442660228581614007131860980804114178515304285711992882566153797685476270
27318696324019239698120357174272877210707358953582927911680261975179021777382232417049264260759 27318696324019239698120357174272877210707358952773206532577263514183539102090839939784190156026 27318696324019239698120357174272877210707358953582927911680261975179021777382232417049264260762
1255702168205910232730900842552445520000860041790003404979083433600902047646077805298637859447052 1255702168205910232730900842552445520000860041800982813348743767094903013908968397567334137703391 1255702168205910232730900842552445520000860041791833306374026822516568875356559570676753905823112
413000307947458051915971688319139122114851616904353737699609730021224914229518048237700578845743 413000307947458051915971688319139122114851616902254848322318439993091101472224594206630179908975 413000307947458051915971688319139122114851616910650405831483600105626352501398410330911775656097
128518698895419563943825777053540465556656435793948873477776334803262754797128069432631044442160 128518698895419563943825777053540465556656435798632233163388606057956921697082156921772271980124 128518698895419563943825777053540465556656435797461393241985538244283379972093635049486965095627
184950229342164093733198756663471254377623740861737941545305084887105797370928667106989230511039 184950229342164093733198756663471254377623740863142506405436654959207514358875682374465741478887 184950229342164093733198756663471254377623740863142506405436654959207514358875682374465741478886
6863185933591270006996534702915531028559839339512950225230938595733498690720831371100731505319780033 9883066050999552685972689912879532161082651991299065126915603759334368658154301556560499324865397615 7314197359966909924700974338462681836604119424687459713452169434463163845547547584372212996401722293
807924022010948595802401932413999004394864641070828148194851871041989543741590824998027112076397350 2546889401221793964646547614761399481309806952857624542732308226846447042896355291945567819756939225 2546889401221793964646547614761399481309806952857642540530840336533195389007187323706504030914434831
729338335967144195920697309980284752637956759511711162760052676743514291373777799882293581430910 729338335967144195920697309980284752637956759506132772699476822238613928584487230430715269442103 729338335967144195920697309980284752637956759510316565244908713117289200676455157519399003433707
7709290727443043093535737366749881874727187880490760027453179316218082000664273198011144458416581962 2892127012731278725247109301534179415399947751994595063344005141711323434443374092522203758027659274 6104341476236280096619520297624558969985019699825192990493935259479076318290140330985482528336067048
29077696910719584084533138500076067121893026123304959106532549983885273765144820999799601261257 29077696910719584084533138500076067121893026121634193143439849177797991791781424624117629813579 29077696910719584084533138500076067121893026124140342088078900386928914751826519187640586985110
284967799393865590898848435954718634185218093667175190817600464347286599650893952298408254616988 284967799393865590898848435954718634185218093668918651894558564847872833199714155722654121540566 284967799393865590898848435954718634185218093667175190817600464347286599650893952298408254616990
272663739700895751062106292503047739352023347100121814439675965438731188042723715338352642842010 272663739700895751062106292503047739352023347105238035604880416615630262126882972602727661398803 272663739700895751062106292503047739352023347107796146187482642204079799168962601234915170677217
824996863532885068238303623072996190950519979230353933101306885891477773408298537545669848693 824996863532885068238303623072996190950519979277258001539851676110746280847771591679003000654 824996863532885068238303623072996190950519979371066138416941256549283295726717699945669304567
210873445682602215239942253234805303863424905695724133183764548854695818056559626200395074838966 210873445682602215239942253234805303863424905697223905417788021154343296756866678584176513284150 210873445682602215239942253234805303863424905697223905417788021154343296756866678584176513284148
7744671002106714734403457683407841925142788797110105452981102359647468297034204685393816043363 7744671002106714734403457683407841925142788798403492068210690384871633848758953970120854571570 7744671002106714734403457683407841925142788797828653572553095706994226936881287621353281892347
237223865105971069011812249091631876056625737264489601430604744596153538618702446519012600088 237223865105971069011812249091631876056625737415398484701846343911291172742476947694351705588 237223865105971069011812249091631876056625737490852926337467143568859989804364198282021258354
471949679475546243272758621881017266710624454403700259108477760538899207917051616302963017865939 471949679475546243272758621881017266710624454404822102448076234354577488383698628957763460094427 471949679475546243272758621881017266710624454410431319146068603432968890716933692231765671236886
8243668307833786178424443803988419771371747656952950496545153746565172229077233014418978013854 8243668307833786178424443803988419771371747657249484578819395964184278723528289817927700987502 8243668307833786178424443803988419771371747657397751619956517072993831970753818219682062474321
1345569904479923511673253862326917646644364176832506637292825099037218118560244474908091200016870 1345569904479923511673253862326917646644364176830612386408716433061327372892112720647748702811183 1345569904479923511673253862326917646644364176826823884640499101109545881555849212127063708399821
187828877447382104687699655600520477063238970247241845863743458631285431845284282324090227768713 187828877447382104687699655600520477063238970253611385684533853424038168076808601626234095152869 187828877447382104687699655600520477063238970251488205744270388493120589332967161858852806024802
685048352133915287756693364016940660936938946593705960509422867671307550375346009131656115328847 685048352133915287756693364016940660936938946593705960509422867671307550375346009131656115328845 685048352133915287756693364016940660936938946593705960509422867671307550375346009131656115328844
142998248975582043492622864707495167179148178462417677785662490642829403099055854775209697875450 142998248975582043492622864707495167179148178461800159636994060453740561895584069165478999865872 142998248975582043492622864707495167179148178462417677785662490642829403099055854775209697875452
712967691076591973104944842336910388277436397489324463127337906518671238739433031276461088569636 712967691076591973104944842336910388277436397497597606323448610211250141465148211383456525267318 712967691076591973104944842336910388277436397497597606323448610211250141465148211383456525267317
9363557332444640971901587385313075452537658166260973409870251060640182742040089106126905041044 9363557332444640971901587385313075452537658165786921328365833042832556494578748396639077573077 9363557332444640971901587385313075452537658166102956049368778388037640659552975536297629218387
1802548627103788680239203951609557817284717558288245134084310381176588181386668550219958410805 1802548627103788680239203951609557817284717557802927690952262645841203400457713016749562147485 1802548627103788680239203951609557817284717558010920880865997389556368306570122531094017688896
180571868190573925658802069319888349704005004198863358128372988517075561688063409288885053206363 180571868190573925658802069319888349704005004200251198150625597383557031949333583671846658521455 180571868190573925658802069319888349704005004203026878195130815116519972471873932437769869151654
8049025583143668650977148018701661247731601425842713332059672437267990498692117793974399712667655274 2018437911338328725006572487285923013725255533315485623334125409256022915624073280462683448635310516 8204080890439286988659339139089345866635854149058888060551115191815216433457454524072942374759250310
1360909552645877274236003290591916404027481464827395233681742004872814124334472648477432738678826 1360909552645877274236003290591916404027481464833110286547945523604850877037008029201400223379132 1360909552645877274236003290591916404027481464827395233681742004872814124334472648477432738678823
193630760179248574857500909924438585050270941137044426096881366589527540096773748197693347476277 193630760179248574857500909924438585050270941138481574236512531450401695936873861591861499879896 193630760179248574857500909924438585050270941142793018655406026033024163457174201774365957090787
89414395578580248907559867023382670941314232496212038594869251351857725879441170078516499258435 89414395578580248907559867023382670941314232494747133992553480765698516808474699859421987096902 89414395578580248907559867023382670941314232496212038594869251351857725879441170078516499258434
8462002592572013387539639827941785827849401616453703288301448582619524259770581090121725539127 8462002592572013387539639827941785827849401616754138574157545734680386814132872610885257258026 8462002592572013387539639827941785827849401617655444431725837190862974477219747173175852414755
192484936378793619001064371873639991107615699584863474280741586157370038839217955930811397806563 192484936378793619001064371873639991107615699582714139855136522980507870571249880123131288500606 192484936378793619001064371873639991107615699577699026195391375567829477945991036571877700120078
3147442111768854666331825067046207642738835734931844329997525236910186350245915947557335341139689486 2467926843772396525499747805665631471236711033559008014139509451664362372244138348177352944212169976 2467926843772396525499747805665631471236711033559013259179309919032904341756129760677813333347767489
1057342018373829999405106984372209409371394840640125939747355178349434689208438094031147808404682 1057342018373829999405106984372209409371394840628371818892628790664446949834357289544230133181738 1057342018373829999405106984372209409371394840625013498648421251325879024298905631119396511689489
90573366210424839036731365566789336494516962120982803641025704150447608162507080408719348615762 90573366210424839036731365566789336494516962116559699855056877798796066431526415675584365772428 90573366210424839036731365566789336494516962120982803641025704150447608162507080408719348615760
456415294216841549906483328171797628917420249837050256744190345087626350247639041603228802434618 456415294216841549906483328171797628917420249843669612320439198391934811190894111491485945558538 456415294216841549906483328171797628917420249845876064179188816160037631505312468120904993266515
47170072561429967619551858979270474766883821833856967147796099588085391907930571366752196192846 47170072561429967619551858979270474766883821833856967147796099588085391907930571366752196192849 47170072561429967619551858979270474766883821834566296014158700813319053022772282056538615112203
1395621992447291130429559474447523833050362584676059516175578363318900406070721267231284630890944 1395621992447291130429559474447523833050362584681846996440662209557752539521147030625252614563820 1395621992447291130429559474447523833050362584689563636794107337876222050788381381817209926127682
1409398637859378890271334935835087017908420340639073904830856769329626193136511145403729339981481 1409398637859378890271334935835087017908420340641012563224598433754594028881197710268090826237324 1409398637859378890271334935835087017908420340646828538405823427029497536115257404861175285004859
71263086451302208478748286313487550015940269934244232137534844103987012750578500353206333441302 71263086451302208478748286313487550015940269935552021904596527838849175037392431229188603698024 71263086451302208478748286313487550015940269934244232137534844103987012750578500353206333441304
1077668603780582288234734759663067094889469855992345409291824660348067580637005579418405287741378 1077668603780582288234734759663067094889469855995735856426593103306371301851962710751711222161174 1077668603780582288234734759663067094889469856002516750696129989222978744281876973418323091000795
1111261398232939102432550481500875788447187055868138261167221253473001925069068324852203555868922 1111261398232939102432550481500875788447187055876745472865299166642711050943723766386115331999337 1111261398232939102432550481500875788447187055868138261167221253473001925069068324852203555868920
272313235939632106150698769689052590679637083201881121080778094712174570422823638064190394668138 272313235939632106150698769689052590679637083199324655226800934596423568334096980940330010974973 272313235939632106150698769689052590679637083206994052788732414943676574600276952311911162054507
1128954511967916064779937402078337187796107595825648597207884166935883081118468124456223696617629 1128954511967916064779937402078337187796107595820443320242416336466702693106013291466454381072007 1128954511967916064779937402078337187796107595836059151138819827874243857143377790435762327708902
5732791465743007044709385370225294077598395547694925889027804928906126797877910052526812010556190862 8116478555083075172060095275132600597836304652915096525373112119327295639606549204321237393512494987 8116478555083075172060095275132600597836304652915108263573981252507309698992507627242898489931328325
1126649784034269871042042606409105660101426323162365568010676164071349514804057921869125186307369 1126649784034269871042042606409105660101426323169298849397253675621962280093390337327881546936752 1126649784034269871042042606409105660101426323174498810437186809284921854060389648921948817408802
470166466343020222261462895265795362953257720667106841722929530015176595433431024700370846455792 470166466343020222261462895265795362953257720665987119773702228648633393401937349888055762122135 470166466343020222261462895265795362953257720667106841722929530015176595433431024700370846455789
24238769679846004727982759563304959193578268772687542159157764861355155086083901221640073338085 24238769679846004727982759563304959193578268773450254734323733993596117860732333385933674770347 24238769679846004727982759563304959193578268773450254734323733993596117860732333385933674770351
1430723951783116544774608050935922957310319731645335449761934874139351710545585681131420072016967380 6733350123979964886515302703866952428340826163768320680899334043236232634190903020470422101188532378 8323959579630656324762922543363131229354501646362218497662686806006633818833537055747831437186275867
761858321004169332425963588676130029271920943838147882768548184548970112862301341891040610435389 761858321004169332425963588676130029271920943842423932312706912368681961786505088615288885387431 761858321004169332425963588676130029271920943839573232616601093822207395837035924132456702086073
